seed,fold,arm,n_features,fit_seconds,gamma,alpha,accuracy,precision,recall,macro_f1,auc_roc,auc_pr,tn,fp,fn,tp,n,n_positive,base_rate_pct,pred_std,pred_min,pred_max,pred_mean
42,11,B_raw_ce_W,44,0.16171399099994233,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999998,143,0,2,12,157,14,8.92,0.26703054958468536,1.5903779689163267e-07,0.9999996724666058,0.0793487586029512
42,11,C_raw_focal_noW,44,0.15200768399995468,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.25363177497385203,0.0034131395958651154,0.9924121187750535,0.08629733116246785
42,11,D_raw_focal_W,44,0.1731368470000234,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.25363177497385203,0.0034131395958651154,0.9924121187750535,0.08629733116246785
42,11,E_all_ce_noW,47,0.2813778029999412,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.2635913235370987,4.7620051353928884e-08,0.999999087679189,0.07660682043329724
42,11,F_all_ce_W,47,0.2503786570000557,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.26456747227116156,1.5758478107708849e-07,0.9999997634812199,0.07824740500436608
42,11,G_all_focal_noW,47,0.12880585800007793,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,1.0,143,0,2,12,157,14,8.92,0.25400483567824256,0.003744524146885813,0.9936999387249285,0.08812192314426201
42,11,H_all_focal_W,47,0.12153059000002031,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,1.0,143,0,2,12,157,14,8.92,0.25400483567824256,0.003744524146885813,0.9936999387249285,0.08812192314426201
42,11,LEGACY_A,44,0.15070698399995308,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999998,143,0,1,13,157,14,8.92,0.27021951862808435,3.5580165668492935e-08,0.9999995792236275,0.08112020584583687
42,12,A_raw_ce_noW,44,0.15580885899998975,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,0.992007992007992,0.9619047619047618,143,0,1,13,157,14,8.92,0.2755677716931894,5.714222558718999e-08,0.9999993221143576,0.08284805424856158
42,12,B_raw_ce_W,44,0.15168810199998006,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,0.9920079920079921,0.9619047619047618,143,0,1,13,157,14,8.92,0.2755417719484034,1.5631635361626318e-07,0.9999998320719008,0.0829504798530874
